industry_id,company_name,ticker,segment,source,source_type,post_date,post_url,title,excerpt,post_type,theme,signal_strength,why_it_matters,confidence,run_timestamp
consumer,Utz Brands,UTZ,pe_mid,finance.yahoo.com,yahoo_finance,2026-02-12,https://finance.yahoo.com/news/utz-brands-inc-utz-q4-210501486.html?.tsrc=rss,Utz Brands Inc (UTZ) Q4 2025 Earnings Call Highlights: Strategic Expansion and Innovation ...,"Utz Brands Inc (UTZ) outlines a confident 2026 strategy focusing on geographic growth and product innovation, while navigating inflationary pressures and market uncertainties.",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Utz Brands,UTZ,pe_mid,finance.yahoo.com,yahoo_finance,2026-02-12,https://finance.yahoo.com/news/expect-utz-brands-utz-q4-131000994.html?.tsrc=rss,Here’s What to Expect from Utz Brands (UTZ)’s Q4 2025 Earnings,"​Utz Brands, Inc. (NYSE:UTZ) is one of the Overlooked Small Cap Stocks to Buy Now. Utz Brands, Inc. (NYSE:UTZ) is set to release its fiscal Q4 2025 results on February 12, 2026. Wall Street expects the company to post quarterly revenue around $344.65 million along with a GAAP EPS of $0.27. Wall Street is bullish […]",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2026-02-10,https://news.google.com/rss/articles/CBMipAFBVV95cUxObGZCZnhpUG1jNkxtUWVQSDZxelFfQWRMZFRjSHZLbHh5eExtbXhsTDV4ZkFBdGdUdXQzdkxuR25SUzZnRXNER1RjRXJqVVRlUWlkdjhvaFlZdU05cXAtREhabnBsQ3F0ZmhWX0JHM1dRRmJ3eHBMQ2J1MHR4VWYwNGxIclNyMDRiUnV6TjZqYkxGYk9BdjFUUWp4VTVhcHpwTGZLRw?oc=5,Smucker restructures leadership partly to stabilize struggling Hostess brands - The Business Journals,Smucker restructures leadership partly to stabilize struggling Hostess brands &nbsp;&nbsp; The Business Journals,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-09-29,https://news.google.com/rss/articles/CBMijwFBVV95cUxQQkZsdkdkVXhCRHRwcWR2RUV3UmhsYmNfdzlKeVRRNXNVdUtUX3AyMlgtZ0VwMnE2TFdLTl9STEFUdWVUd1Fka2tHQm50c3hQbEFmUU50enZNc2poUGNRdlBHSjNIU2hqaFlrYmFPWmZwS0pqTGRmRFVCeUpHaTBsT3dWME01NDN1TTE3N2hsUdIBowFBVV95cUxNWmp2ZXkwUmpWb01QQmVibjFyY2QzdHdzTnJpSE81Snc2VXJObExOOUpYRlN4b1M4RWNWOXdWZUNUZktWTUpENkh1X3hGa2t0WWhwcVdfMHBtU2tmaVdvVk50ZHUxeHB2Nnl4QmVhQ18tdUNNdFJZbTFWbXd5MFMwWlRUQlBZOWNTTkY2V3cwejJEUzVmS2RUTlNGbE1Ic2p4MER3?oc=5,Hostess Brands’ manufacturing facility to expand in Columbus - WTVM.com,Hostess Brands’ manufacturing facility to expand in Columbus &nbsp;&nbsp; WTVM.com,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2026-01-17,https://news.google.com/rss/articles/CBMiygFBVV95cUxQaXdUeEpiUUVNQmp6QlczSkxqaUphRWk2cDBPOXctUWJraTZ1d1NHSWcxdENBVGFXZXlPaU1LZkFCOGJ4c0o2OVFLdVJUT1paU1hIVW82amp2NFhzUGQwS3RMVTBwV3o1dnBnZFpWVUNRYmtYUFRMaWc4WUdlc2VyRU1TdkQzYTRBRnhNSWNvSDg4ZGJLZXRfQXBXOXdHRmpJZlNEYXFvN1hCajMyYTBZUHdHYVJ3Szh0NWFRa3p4dko3a1I5eEdKYlFB?oc=5,"Edita secures pan-African rights for Hostess brands, targeting expansion in 45 countries - Dailynewsegypt","Edita secures pan-African rights for Hostess brands, targeting expansion in 45 countries &nbsp;&nbsp; Dailynewsegypt",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-05-28,https://news.google.com/rss/articles/CBMickFVX3lxTFBkaXNLMlZjSXV1SWFCOEZ2VjFQUkxLcTk0cm4wR2ZrRnlxS0t2eHNBby12UHE4bWcyOFhucHp3WUZmVWlzNGdpOXVPLTk2UlJORWItZkp5N3pQVVU0Y3hYVjlwUE8xR0RxTmwwZnp6Z1YtQQ?oc=5,JM Smucker to close Hostess Brands plant - Global Food Industry News,JM Smucker to close Hostess Brands plant &nbsp;&nbsp; Global Food Industry News,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-05-28,https://news.google.com/rss/articles/CBMi8wFBVV95cUxPc2VzU3FYMWgwSlFZZUVoakt1SzRtVllGVmxGWGhDWWwtTUtPeGxrakFNRXJ5SE9TZzBlTUdfNERJRWFzRGpoUmFUT2dFSGxKZy1rVmZfRlNvc0p4NjZzdktYc2VCeWVqbGs5T3dxZjdWWENoNno4T3M0ZGtNMHRsRllZLVAwcndEWmhxWTl4YWZTX0FNS2xyZHZZLXFCNUluSHdLOFVYR3B1bF9vaFhHdlQtZ0k2UWQ2Z3ZxVnVUTi1Ed2pxTVd5NVJjQlV4VUh5S1QtcmpGTTdvZ1hQajFrWV9Ha0pIRWxiQlBqMERQRzFzV3M?oc=5,"East side Indy Hostess plant will close by early 2026, J.M. Smucker says - IndyStar","East side Indy Hostess plant will close by early 2026, J.M. Smucker says &nbsp;&nbsp; IndyStar",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-10-23,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNX1RPbjJMSkp1RFVqUEFFTklvR3IyNE1MQ3dET01jSW9JUHlvUUN5M0tjQlgtV0M3LVdMS3VmT29EaWJCZ2FNb2owRlBYNzVXZ1pVLVVZZXFmdl9ucDNSQVBUVWJ4dVBubklMZ1UtU01wa3FpTVJSdjhQX2FZZWptTWtoZmNETUht?oc=5,"United States Cookies Market Report Forecast and Company Analysis 2025-2033 Featuring Mondelez, Ferrero, Campbell Soup, Mckee Foods, Grupo Bimbo, General Mills, PepsiCo, Meiji, Hostess Brands - Yahoo Finance","United States Cookies Market Report Forecast and Company Analysis 2025-2033 Featuring Mondelez, Ferrero, Campbell Soup, Mckee Foods, Grupo Bimbo, General Mills, PepsiCo, Meiji, Hostess Brands &nbsp;&nbsp; Yahoo Finance",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-04-11,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQdmFPdXl3NW1maXEtXy1MSmRTZ2RBT1NlSGNoWHRvM2FTM2RaOVhONTItcVJMYjBPSGkzUV9JRUw4X2Y0c1JZS3d5UGdELU5JTzI5TFNVbXc3YzA3Z3BYR2c1ZkduNU9qcGtmNFU2dV9tT2JYN3IwN3lZeVFpcGQ5SEd3dm9NZnZRVS0wZG5oRGpNQ2tKU21CdHdHRnR4RUItb1VjUlBQM3N5QlBTZFAwakNabnJWU0ZqUERr?oc=5,"Twinkies, Ding Dongs and cannabis? Hostess brands 420 tour to visit CT dispensaries - Hartford Business Journal","Twinkies, Ding Dongs and cannabis? Hostess brands 420 tour to visit CT dispensaries &nbsp;&nbsp; Hartford Business Journal",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2023-09-11,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPSGRVU08wcllpbDZMT3AtQWFmSHRHSGgtY05hMWVQWDBqVkFzaGdmQ1pWZWJ5ZDNQR0hMNzNCc0o2NUJOSC1zSFl4REgtbHJyS0dWQnN1YUJrY3R4SlpPQ1BzbVZYMmo2a09adXJLdXNZeTB1aGtoTURWUFhyakVnMVhwSE1Ec0hQZ2Rkb0xHUlpmWDk1eG5zSFVTXzZxdzdMRW1VQkNTekdNLWRrWGR3R1pQb25TdTRONzRIQm5wbUluREowODliU3lOeXF6U1VsMUxZY2lhallmR2V5TVcwTzZiSWxYZnds?oc=5,The J. M. Smucker Co. to Acquire Hostess Brands to Accelerate Focus on Convenient Consumer Occasions - PR Newswire,The J. M. Smucker Co. to Acquire Hostess Brands to Accelerate Focus on Convenient Consumer Occasions &nbsp;&nbsp; PR Newswire,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-10-03,https://news.google.com/rss/articles/CBMikwFBVV95cUxNQm9idUxmRjNobjRlZWl3QjhFc2RZUlViRnhqSFhvX3VUVXFBeTVWeFB4M1JTNHJIVVZtbi1RY2RVZTFTUUhrZFZBNFJrR0J1U3BjOU9TeVVyVDIxNFFjV3VkTG1lTi1YR0xJNEM4REgwcmRmdzZEYXRkc2tlcGN1bGhVZ3BuTGg2LTlzWlFvLVdtazQ?oc=5,Hostess Brands plans expansion of Columbus manufacturing facility - Atlanta Business Chronicle - The Business Journals,Hostess Brands plans expansion of Columbus manufacturing facility - Atlanta Business Chronicle &nbsp;&nbsp; The Business Journals,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2023-09-10,https://news.google.com/rss/articles/CBMicEFVX3lxTFBBa0hXRTlBRGJKbE1JbTRKdE9OYTYxd0h4Z1g0WEN6bjlJUVFyWnJWLXQ4NEwtWFdBZzVzS0NnMnduUjZOWEluT1JwdGE2QmV5dXZ3Y2hzR0R4Mko4aVRON2lZdFlnRmxmcWlfWHZENUI?oc=5,J.M. Smucker to Acquire Hostess Brands - Progressive Grocer,J.M. Smucker to Acquire Hostess Brands &nbsp;&nbsp; Progressive Grocer,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-06-01,https://news.google.com/rss/articles/CBMisAFBVV95cUxPZHItQTBBemd5WUxVdXMtQXp0UHAwVHNwTjVrUDB3TmItNmd6RGRfbWlRUV9SNi02ekxzRW1iNVBwZnhHR3YxLVZiZ00tcTBLRkpyOUNOa25IY1ZNTC1fa0l4eTBIeDVYeXRoOU9TLXZDdnpoVFNXMkU1ejFuYUNkYzFPTnhDTG9rM2lkQXBScFRKX09HYVB4OVhwWnpDek42aDJHdG5NXzNabmIzVjB6NA?oc=5,JM Smucker to close Hostess Brands plant - MSN,JM Smucker to close Hostess Brands plant &nbsp;&nbsp; MSN,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2023-09-11,https://news.google.com/rss/articles/CBMirgFBVV95cUxNbW55c1h6UDV5WHBPdEhVRVZ3NHdlMW1neFJ1akI4Mi1pNjZTMEQ2VU9lZVBBN20wVUhOZFZ0RHF0VnFVSUlSd2pheG9SZ1RrSGZqU2hrc1hvQkVyczRRYlpFYmc5Y0pjaXM2SVNyTWVvT1BEV3REd2s5TWhyTlJmQnFHSGJBUnliZlVwSktuR1RFQi1mNHJWWVg1QmlveWE3c3gwX29mRUduQ0V3N2c?oc=5,J.M. Smucker to buy Twinkies maker Hostess Brands in $5.6 billion deal - Reuters,J.M. Smucker to buy Twinkies maker Hostess Brands in $5.6 billion deal &nbsp;&nbsp; Reuters,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2024-02-06,https://news.google.com/rss/articles/CBMiakFVX3lxTE9iWXF3Sm10N0pUY3JZVGdsLVFjX1FBeW5fSW4zVEZIWHJkT3dXdmNBMEwyNlNmaVhNakU2R2J3SS1vTHROVmJiWGc3VkhIRzd0QUFfUlRoRG9rNjRhbGFwWG1LaUxJVEpVY2c?oc=5,Teaching Video NeuroImage: TWNK Mutation Causes Chronic Progressive External Ophthalmoplegia and Cerebellar Ataxia - Neurology® Journals,Teaching Video NeuroImage: TWNK Mutation Causes Chronic Progressive External Ophthalmoplegia and Cerebellar Ataxia &nbsp;&nbsp; Neurology® Journals,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2025-03-18,https://news.google.com/rss/articles/CBMikgFBVV95cUxPYVVoZHJMLWNrX3NCeUJYcWtEbWNHeldaY1dTUmRVYnZHLUtvX0ZhTVMyV2t0RmIzLUNQWHFIWWJFdy1UekNfdnFyZTN1N0JXVHdUT3lwaDJoSG5Gc2x0WmhSd1VmYzhqdFpZSy04U0YzYUFvUV9TSUlZeXlfalBzUTdhRVBHeHprVkQwb1VmOWJTZw?oc=5,"REDCON1, Hostess Brands Announce Partnership - License Global","REDCON1, Hostess Brands Announce Partnership &nbsp;&nbsp; License Global",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Hostess Brands,TWNK,pe_mid,news.google.com,google_news,2023-09-11,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQNEhVb1NmT1IyUUJrZS1XT084c2NyR0plVXhCWDFnQ05IcDEwQk5iOWdSYVFINWtRZUNrMkhKdjBMczFEblR3bHZRQXNab1JXVml3cWpQUkVOVThIY1lPTGVRd2xqUFhNYXZrX0w2bHd1aWhsZG4wTjJXX3pTMktORHI4SkQ5bXRRbDZGNFZsMlNvTmFXTzdIMHdkRW05R3hUUXRKZHdkS2JLNFp4VnlEa3BvMXRVbTVzM19kelF1SG9oeXR6dzkta2l6MjdLY3pfNWFxRDZpXzIzVXc?oc=5,Hostess Brands to Be Acquired by the J.M. Smucker Co. for Approximately $5.6 Billion - Business Wire,Hostess Brands to Be Acquired by the J.M. Smucker Co. for Approximately $5.6 Billion &nbsp;&nbsp; Business Wire,news,ma,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-25,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOeWFpc3A5OC1VMmtKbWxMbnp2QW9hd25xSFRKVUtEVW51X2pUNDhscERPTnFYUGxmN1N0UjBtTV9wZGhqZHEwY09QV2JCUmRBTXdWUWRlVUFwY25FV18tY1FRSUFxZ0N6aVp5SVBNNnVmUlhITEs0REItUUdtWTc0R1E1V29TSVVYNktfXzVuRlBmenAxeG0tYVVsTy1SeGpuM2tYV2hlR0M0SGVoeGkwa0FsdjRObEZnb0xmeGMtbkVmb1ZIRnFHSkxqQWExUzlO?oc=5,Price-Driven Insight from (IMKTA) for Rule-Based Strategy - Stock Traders Daily,Price-Driven Insight from (IMKTA) for Rule-Based Strategy &nbsp;&nbsp; Stock Traders Daily,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-24,https://news.google.com/rss/articles/CBMizwFBVV95cUxNV2t3Q0Nfb2pPNzU4Q2pwNFpabmN1UHVScHNNMUlxSUtHNlUwTHd2R2ZWSTNlUW1iYVZqeW5zR3dhNzNNMTdmLWhNWk5HMGdBaXJlSElPd2d0cHh3Y3VGMnYxeDh1MjZJUmVLSDZXZXQ1S0VqRnRRSzFWQkI0WG03dXNXYTZmVXhuQk1Zd3g2UmxWUjFjRktma1E3WGJoZlFUbGpPME9jTjdsMHZMT1ZYcjBtbG9CR2MxWlJoZWNzTVJ3S3VFU21xWlAwbjBDak0?oc=5,Ingles Markets (NASDAQ:IMKTA) Shares Pass Above 200 Day Moving Average - Time to Sell? - MarketBeat,Ingles Markets (NASDAQ:IMKTA) Shares Pass Above 200 Day Moving Average - Time to Sell? &nbsp;&nbsp; MarketBeat,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-15,https://news.google.com/rss/articles/CBMie0FVX3lxTE9GMWRNNXFXWC13Y1J2aExIdVlIUDZEWkYxWWpwdjJHeXg4Sl9aQWpXZzZ1U2JuaTlaMHZKSjRYNTExRVg3cURlTUpKR2p1dGdiaEstNGh0UlF3bmM1ZG1JZnpUR2FRYmhld050ZDlCXzQyajRmWi1fc3hhVQ?oc=5,Ingles-Markets - WLOS,Ingles-Markets &nbsp;&nbsp; WLOS,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2025-12-29,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQU1dDVFdVdTNCcG9QTUVkUUhrcEtNZTEzV1RDclZveTd5dkozUl9ucG8zMlhjazFDRVJXeXpkRDFpMEJaM2FhYmo1VjhNeHQ5Um9yelhtVXVSUENXZkxaTE1DT2E4OVZXUkdwS2M4QTVRb2RhdVZ4WUlBSHB0WDRVZUNpTU5ENTlnMUlBd1IwWFBJbzhYeDYwbUsyaDBsaWhXTmFoWFhETHFZaWpEMU9wd19Fc2d1RnVs?oc=5,"Ingles Markets, Incorporated Declares Quarterly Cash Dividend - Business Wire","Ingles Markets, Incorporated Declares Quarterly Cash Dividend &nbsp;&nbsp; Business Wire",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2025-10-20,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOMlpPMzlORW10RHhRczVlVlBmWG03Y042TmNSdUd5TUFXZkVPX1Zwdy03QU9RNEstc0gtd2RtT01ST3dhUWJUUGRxX0tpb05ZMmZxajE5VEpLdWwwa3hfdTdKb1R2TXlrbEhJVXRyNVN2d1lDTmp0RmZsak1FeTduNUg2TE1NQ2M3X2NSMTkwVDZ0VmlvWl9mOGRTZnM2UUhZS0pJbm5mNS1UQQ?oc=5,"Opinion: Ingles Markets often raises the ire of locals, but it shouldn’t be that way - Asheville Watchdog","Opinion: Ingles Markets often raises the ire of locals, but it shouldn’t be that way &nbsp;&nbsp; Asheville Watchdog",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2025-10-27,https://news.google.com/rss/articles/CBMingFBVV95cUxPN1VSMFVIekQ3OXBtNWZ6YS1ybG81aEFOWnE2NF9GcVlDVkVvczRROEtkaG0xS0JLc2FKQVA5eDlFMG1NREtBam4zbVNNQnppVEwwaVZLLW1ZaXAxT1R6OTBTUDhZYVNYQVpJcVF4ek0xRlNidmF6bkd3RzdrcEtERjM4QVlqS01STVBtTnVOZkwweGpHVEZMbGtyRm9jQQ?oc=5,Ingles Markets Is Recovering From The Hurricane (NASDAQ:IMKTA) - Seeking Alpha,Ingles Markets Is Recovering From The Hurricane (NASDAQ:IMKTA) &nbsp;&nbsp; Seeking Alpha,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-06,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOTEd0cHU2M3hxNVcwaEpsNjlBSzUwYnFzUFBrakNFMUc2WDRtVjhTZklwV0xsMFZWTXd2RHIwTGRZSmRYdTZQeTFlNFdJc0RXQ1BJVzRCbDFtVFc2RkhkdWt5M3d4alNHNWdGUWpGRm52azNVeDFoY2ZTWmtlLTF5bjMxRWF2Zmx5QXRWaGVPbkpyNlhJdVBQVXYyVmozS2hjdmRPcVYzd3VuQ2E2UFUwWjBXSEhvOWNTX05VajJiOEJBLWg0YUY1QzJ5YVNlWURBZXRDb3hqc3gtaUhFaVE?oc=5,Ingles Markets (IMKT.A) EPS Rebound Challenges Long Term Earnings Decline Narrative - simplywall.st,Ingles Markets (IMKT.A) EPS Rebound Challenges Long Term Earnings Decline Narrative &nbsp;&nbsp; simplywall.st,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-05,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1SU1JjLUhBa2VUaklaVXp5SkRPSlJyVEdpYjJxZjhnT1RUTDVwYkVYdGt3cWZJV01Qd1dEbldzQkNqcXBZN29TbWNmOXk0N1lqeEtxbjAza1ZaM1lXVm1PS01QcV9Ta2s?oc=5,Ingles Markets Q1 Sales Climb 6.6% - Store Brands,Ingles Markets Q1 Sales Climb 6.6% &nbsp;&nbsp; Store Brands,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-17,https://news.google.com/rss/articles/CBMixgFBVV95cUxNaEVCRnBuQ2pZblNvcjF0T1VZcmFMQjJUOXUyZWw0Zk55VHZaMVY5N250d0JHaWJNQWJyMFJiRm9uRXZRcy1jbTNFbGE1aUpQLTAtdUJKdjNMRGI5dUlvZDRqT0VWMFdsT1BPdmtZTUJPMzl2OVlaLWRYeW1WRHVoYkUtOVF6cVdXRlNITldPSE1yRmpnV180T0FEVnFmcm5EYVVyZ2JDTUpieHNQVVRSbjY2bzgxekZjQkhSS1U5R1o2VGRsQ1E?oc=5,Does Ingles' Strong Q1 2025 Earnings Momentum Change The Bull Case For IMKT.A? - Sahm,Does Ingles' Strong Q1 2025 Earnings Momentum Change The Bull Case For IMKT.A? &nbsp;&nbsp; Sahm,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-12,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNMk5LN3daTk80aGpWelVPR1BVZUpyTWlqOVlaX25WWGFsdDN5VENabFlTN3Nob3NRR1d0aGw1TzJPQU45TVZoOE9hT3M0ZkhKX0UxRFJZbE5la05ROWo1Y0EtVTFzRGEzTG5aOEd6M1hqMWJEREN4NTdBWjVjOEV1OEZPbnhkT040QXRQVnluZzEzS00zenFIZUZGYVlqbzFKREZ3alBJTnVlZw?oc=5,Ingles Markets stock hits 52-week high at 87.03 USD - Investing.com,Ingles Markets stock hits 52-week high at 87.03 USD &nbsp;&nbsp; Investing.com,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2025-11-26,https://news.google.com/rss/articles/CBMilgFBVV95cUxOUjVNTDNiQl9oeEpLQ2M2SnJ0V2h0dDVtT0dSR3FJS2RkQVNRZXk1bGJCZDBVSWhfa3JxbWMxU3dTTk9DYW9tclhZUTdaTFFkMEgyUU4wX0xxT3JGSjNQUWZTeUNzS3FEeHBOUE9WdzZFcUNCZUJvV2pDUFpKVzRFOXBqa1FoRjRxaXRsYlN0eE1YMGgyU2c?oc=5,Ingles Markets Reports Q4 Declines Following Challenging Year - Progressive Grocer,Ingles Markets Reports Q4 Declines Following Challenging Year &nbsp;&nbsp; Progressive Grocer,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-01-02,https://news.google.com/rss/articles/CBMiggFBVV95cUxQei1xb1FDU1ZtQ0wweXlIVWF1ZjVGOWFyR2hZNk1wTmJWc0ZvMVQ5NlhMSzZvMkVyOUo3RHNNMDVac3lQc0tCcVhRQUR4UTVMbEMtM3Fwb2FhUmY2VDhuTS1HSkd4Vm1RMDVPMm9lcUROSWJhU0RxenpKdGZvNjVkTVVB?oc=5,Ingles Markets (NASDAQ:IMKT.A) Will Pay A Dividend Of $0.165 - Yahoo Finance,Ingles Markets (NASDAQ:IMKT.A) Will Pay A Dividend Of $0.165 &nbsp;&nbsp; Yahoo Finance,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-05,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQMmRWNXB4eE9LeDA1bnNMMTRfdmlGS2pzV09MbUxKd2o5UXpCTVF3S3ctS1R2ZW9tREo2MHJEdi1idDlHdDhEME50OV8yaXJzVGltQ2JQUVFMVFNUSGQtTjRwZ2VKeUlLbGlBeUJJeE1fUk51UXBkX3AzQVFodFNDb2Izc3NPOXl1dVh4bC11ZVRXbWgxZF9nTG1DOGZZbzc0MXVpVk8tdzJpZHV5bi1WcUJZa08zaGV4eTNPQ3ZQellseEVoRDZlZ2hMclNNMktVdExr?oc=5,"Ingles Markets, Incorporated Reports Results for the First Quarter of Fiscal 2026 - Business Wire","Ingles Markets, Incorporated Reports Results for the First Quarter of Fiscal 2026 &nbsp;&nbsp; Business Wire",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2025-09-11,https://news.google.com/rss/articles/CBMijAFBVV95cUxOZ0lxemlXbHFDeFRJOEVqUnkyQUtUTzU4UUlEMEI5a3cyMllsbHNHSWhsUERJY1A5UHFtOFpNQ0VPbUt3QUMwa25BM1FMcS1WZjJxSXRfclFKNV9KRlRhRWM1MS0tenpqdGEwTzIyWEZBV1JITndLRFRRS1BFQmQyQzM5MVdXcXJtUDhKdA?oc=5,Ingles Markets Remains Severely Undervalued (NASDAQ:IMKTA) - Seeking Alpha,Ingles Markets Remains Severely Undervalued (NASDAQ:IMKTA) &nbsp;&nbsp; Seeking Alpha,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,news.google.com,google_news,2026-02-14,https://news.google.com/rss/articles/CBMizAFBVV95cUxPbGZ1V0JZd3VkSTgtbTFJYmN6aDBBdzNLamtyeGsxWGZOM3dScmY4dEdEUGk3R2F1bTd6UU1LVFRxeER4Y3o4UE54Zkx6OFUyaXdBd0V5LVdNSk1yaGduRFlIUUVrd3hxVm9wNUN2aHRFVmhvcE1wbjBsdjJ6WlpTcC1JbC1KODllN1EtZHVsUGE5a01SY2R3YVFrZGU5NU1BcktRaUhZVWhqRElBdms1X3dkZ1lfVTV3dHpGYUdCR1RpTGlBbG5DTVZBRWQ?oc=5,(IMKTA) Price Dynamics and Execution-Aware Positioning - Stock Traders Daily,(IMKTA) Price Dynamics and Execution-Aware Positioning &nbsp;&nbsp; Stock Traders Daily,news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,finance.yahoo.com,yahoo_finance,2026-02-12,https://www.fool.com/coverage/stock-market-today/2026/02/12/stock-market-today-feb-12-ai-fears-slam-markets-as-nasdaq-drops-2/?.tsrc=rss,"Stock Market Today, Feb. 12: AI Fears Slam Markets as Nasdaq Drops 2%","On Feb. 12, 2026, a fresh wave of AI launches rattled Wall Street as investors questioned how much automation could disrupt real estate, logistics, and other industries.",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,finance.yahoo.com,yahoo_finance,2026-02-09,https://finance.yahoo.com/news/discovering-us-markets-undiscovered-gems-113313900.html?.tsrc=rss,Discovering US Market's Undiscovered Gems In February 2026,"As February 2026 begins, the U.S. stock market has shown a strong start with major indices like the Dow Jones Industrial Average and S&amp;P 500 ending sharply higher, reflecting a positive sentiment despite recent economic uncertainties such as delayed jobs reports and trade negotiations. In this dynamic environment, identifying undiscovered gems in the small-cap sector requires a keen eye for companies that demonstrate resilience and potential amidst broader market movements.",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,finance.yahoo.com,yahoo_finance,2026-02-05,https://finance.yahoo.com/news/ingles-fiscal-q1-earnings-snapshot-124202170.html?.tsrc=rss,Ingles: Fiscal Q1 Earnings Snapshot,"BLACK MOUNTAIN, N.C. (AP) — Ingles Markets Inc. IMKTA) on Thursday reported net income of $28.1 million in its fiscal first quarter. On a per-share basis, the Black Mountain, North Carolina-based company said it had net income of $1.48.",news,data_strategy,moderate,,0.5,20260228_000548
consumer,Ingles Markets,IMKTA,pe_mid,finance.yahoo.com,yahoo_finance,2026-02-05,https://finance.yahoo.com/news/ingles-markets-incorporated-reports-results-123000252.html?.tsrc=rss,"Ingles Markets, Incorporated Reports Results for the First Quarter of Fiscal 2026","ASHEVILLE, N.C., February 05, 2026--Ingles Markets, Incorporated (NASDAQ: IMKTA) today reported results for the three months ended December 27, 2025.",news,data_strategy,moderate,,0.5,20260228_000548
